Hostname;ServerFunction;IPServer;ServerStatus;SiteCode;OSName;aip_app_name;csc_status;ge_status_code;ge_status_label;ge_test_label
sabad18134;Application;10.238.168.44;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18143;Application;10.238.168.53;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18152;Application;10.238.168.62;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18206;Application;10.238.164.16;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18215;Application;10.238.164.25;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18224;Application;10.238.164.34;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18233;Application;10.238.164.43;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18242;Application;10.238.164.52;Active;BAD1;linux;HPC - TGN Green Extension;done;12;Deployed by CSC and GE test OK;null
sabad18251;Application;10.238.164.61;Active;BAD1;linux;HPC - TGN Green Extension;done;12;Deployed by CSC and GE test OK;null
sabad18305;Application;10.238.168.205;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18404;Application;10.238.199.20;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18413;Application;10.238.199.29;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18422;Application;10.238.199.38;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18431;Application;10.238.199.47;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18440;Application;10.238.199.56;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad19016;Application;10.128.72.98;Active;BAD1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19025;Application;10.128.78.125;Active;BAD1;AIX;Powermax;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19133;Application;10.238.142.196;Active;BAD1;SunOS;;null;00;Not deployed by CSC;null
sabad19151;Application;10.238.101.20;Active;BAD1;SunOS;InfoSystem;null;00;Not deployed by CSC;null
sabad19160;Application;10.238.142.171;Active;BAD1;SunOS;EAI Base Platform;null;00;Not deployed by CSC;null
sabad19250;Application;10.238.142.147;Active;RMA1;SunOS;CTO Training Content Management||InfoSystem;null;00;Not deployed by CSC;null
sabad19331;Application;10.238.220.79;Active;BAD1;AIX;TRT SAP SOLMAN;done;20;Deployed by CSC but not testable (behind FW);null
sabad19340;Application;10.238.220.80;Active;RMA1;AIX;PowerSales/Ferman;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19403;Application;10.238.21.33;Active;BAD1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19502;Application;10.238.15.33;Active;BAD1;AIX;;done;20;Deployed by CSC but not testable (behind FW);null
sabad19601;Application;10.238.220.45;Active;RMA1;AIX;ASCOT;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19697;Application;10.128.78.53;Active;RMA1;AIX;DMA-GS Neuhausen;done;20;Deployed by CSC but not testable (behind FW);null
sabad19778;Application;10.238.132.67;Active;RMA1;AIX;APC-RPDM;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19787;Application;10.238.220.50;Active;RMA1;AIX;TRT SAP PI;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad35018;Application;10.236.9.58;Active;BAD1;linux;GSI - SAP ECC 6;done;20;Deployed by CSC but not testable (behind FW);null
sablq11620;Application;10.115.1.36;Active;BLQ1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sablr15003;Application;10.107.138.164;Active;BLR1;AIX;DMA-GS Bangalore;null;00;Not deployed by CSC;null
sablr15021;Application;10.107.138.127;Active;BLR1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sabor10006;Application;10.18.62.10;Active;BOR1;AIX;CATIA-HYDRO||IMSPOST License Control FR Belfort;null;00;Not deployed by CSC;null
sabor10024;Application;10.18.92.140;Active;BOR1;linux;E3Séries||ELSA||Baan Scheduler v6.4;done;12;Deployed by CSC and GE test OK;null
sacch10286;Application;10.239.4.139;Active;CCH1;AIX;;null;00;Not deployed by CSC;null
sacch10448;Application;10.239.25.233;Active;CCH1;linux;DELMIA V6;done;20;Deployed by CSC but not testable (behind FW);null
sacch15029;Application;10.237.4.28;Active;CCH1;AIX;ALPS PeopleSoft & Global Directory||ALPS PeopleSoft & Global Directory;null;00;Not deployed by CSC;null
sacch15056;Application;10.237.4.56;Active;CCH1;AIX;RAILSYS;null;00;Not deployed by CSC;null
sacch15083;Application;10.237.4.83;Active;CCH1;AIX;ALPS PeopleSoft & Global Directory;null;00;Not deployed by CSC;null
sacch15092;Application;10.237.4.92;Active;CCH1;AIX;Catia||Aralia SIMTREE;null;00;Not deployed by CSC;null
sacch15524;Application;10.239.27.154;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
sacch15614;Application;10.239.4.33;Active;CCH1;linux;ADEL WP;done;12;Deployed by CSC and GE test OK;null
sacch15623;Application;10.239.26.115;Active;CCH1;linux;GSI - SAP ECC 6;done;20;Deployed by CSC but not testable (behind FW);null
sacch15713;Application;10.239.27.113;Active;CCH1;linux;IMAGINE 2.0;done;12;Deployed by CSC and GE test OK;null
sacch35045;Application;10.237.9.107;Active;CCH1;linux;GSI - SAP ECC 6;done;12;Deployed by CSC and GE test OK;null
sacch35054;Application;10.237.9.116;Active;CCH1;linux;ALISTA France||Alista;done;12;Deployed by CSC and GE test OK;null
sacch35072;Application;10.237.9.141;Active;CCH1;linux;GSI BO;done;12;Deployed by CSC and GE test OK;null
sacch35090;Application;10.237.9.164;Active;CCH1;linux;TEMPUS - GTA France;done;12;Deployed by CSC and GE test OK;null
sacch35108;Application;10.237.9.187;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
salcr10019;Application;10.23.81.183;Active;LCR1;AIX;SOFIA;null;00;Not deployed by CSC;null
salpt10048;Application;10.18.0.10;Active;CCH1;linux;Galice;done;12;Deployed by CSC and GE test OK;null
salpt10084;Application;10.18.1.94;Active;CCH1;linux;Asset Center;done;12;Deployed by CSC and GE test OK;null
salpt10183;Application;10.18.0.44;Active;CCH1;linux;Galice;done;12;Deployed by CSC and GE test OK;null
sarug31768;Application;10.34.12.88;Active;RUG1;linux;;done;12;Deployed by CSC and GE test OK;null
savbn10026;Application;10.23.208.48;Active;VBN1;linux;Software Quality;done;12;Deployed by CSC and GE test OK;null
savbn10035;Application;10.23.208.86;Active;VBN1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sawov15006;Application;10.35.184.184;Active;WOV1;AIX;DMA-GS Oxley;null;00;Not deployed by CSC;null
sbbad16157;Application;10.236.4.157;Active;RMA1;AIX;e-Project Renew (HPR)||Hydro Technical Tendering (HTT)||PMS||Hydro e-Project Reporting - BI (FRFAHPRP-7IOHD)||Hydro E-Tendering Reporting - BI (FRFAHTTE-7IOHD)||NCM||Hydro Reftable Reporting - BI (FRFAHREF-7IOHD)||Enricher 2||DELMIA V6||Hydro Reftable (HREF)||TSST Project Portfolio||TS Project Portfolio Tool (Services)||TPMRO Execution Database;null;00;Not deployed by CSC;null
sbbad19127;Application;10.238.132.127;Active;RMA1;AIX;APC-RPDM;null;00;Not deployed by CSC;null
sbbad19136;Application;10.238.132.38;Active;BAD1;AIX;APC-RPDM;null;00;Not deployed by CSC;null
sbbad19163;Application;10.238.143.113;Active;RMA1;AIX;PMS||Athena||BOXI Platform (Power)||MDM Platform||TERANGA - Finance||APC VPDM;null;00;Not deployed by CSC;null
sbbad19172;Application;10.238.196.134;Active;BAD1;linux;ADEL BI||ADEL BI||CONFLUENCE||CONFLUENCE||InfoSystem||Subversion Grid||CROWD||JIRA||JIRA;done;12;Deployed by CSC and GE test OK;null
sbbad19181;Application;10.238.217.181;Active;RMA1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);ssh : time-out
sbcch15067;Application;10.237.4.67;Active;CCH1;AIX;IMAGINE 1;null;00;Not deployed by CSC;null
sbcch15076;Application;10.237.4.76;Active;CCH1;AIX;Ethics & Compliance Database||International Network Database||DSTT||Country & Tax database||BO BI4 Platform (Common)||DataStage 9.1 Platform (Common);null;00;Not deployed by CSC;null
sfcch10149;Utility;10.239.4.82;Active;CCH1;linux;Galice||CAO2000;done;12;Deployed by CSC and GE test OK;null
silex;Application;10.23.81.219;Active;LCR1;SunOS;UNIX directory NIS LCR||Matlab;null;00;Not deployed by CSC;null
subdq20060;Application;10.107.148.99;Active;BDQ2;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
subdq25001;Application;10.107.148.122;Active;BDQ2;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sucrl101;Application;10.79.3.2;Active;CRL1;HP-UX;COMPILATORS;null;00;Not deployed by CSC;null
sudel15002;Application;10.108.100.156;Active;NDA1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
susao10275;Application;10.81.129.135;Active;SAO1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sushah10005;Application;10.236.156.55;Active;SHAH;linux;Managed File Transfer;password prompt;01;CSC not able to deploy;null
suwin1wbss;Application;10.164.119.48;Active;WND1;linux;webPBOM||SupplierNet;done;12;Deployed by CSC and GE test OK;null
tcebaz21;Application;10.128.78.152;Active;BAD1;HP-UX;;null;00;Not deployed by CSC;null
v890;Application;10.115.33.24;Active;SAV1;SunOS;ELSA;null;00;Not deployed by CSC;null
