Hostname;ServerFunction;Type;SubFunction;IPServer;InSID;ServerStatus;SiteCode;AdministratedBy;OSName;ToCollectInit;ToCollectLast
null;Application;null;null;10.79.2.120;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.75;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.74;null;Active;null;null;null;false;false
null;Application;null;null;10.189.112.73;null;Active;null;null;null;false;false
null;Application;null;null;10.236.7.130;null;Active;null;null;null;false;false
null;Application;null;null;10.236.7.63;null;Active;null;null;null;false;false
null;Application;null;null;10.236.4.140;null;Active;null;null;null;false;false
null;Application;null;null;10.163.64.31;null;Active;null;null;null;false;false
sbssg15001;Application;Virtual;Database Server;10.115.48.12;Yes;Active;SSG1;CSC;linux;true;true
null;Application;null;null;10.177.222.172;null;Active;null;null;null;false;false
null;Application;null;null;10.99.163.216;null;Active;null;null;null;false;false
sc5;Utility;Virtual;File and Print Server;10.23.97.70;Yes;Active;LRH1;CSC;SunOS;true;true
null;Infrastructure;null;null;10.50.58.31;null;Active;null;null;null;false;false
null;Application;null;null;10.168.80.7;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.52;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.53.168.100;null;Active;null;null;null;false;false
null;Application;null;null;10.222.13.77;null;Active;null;null;null;false;false
null;Application;null;null;10.199.114.25;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.18;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.160;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.240;null;Active;null;null;null;false;false
null;Application;null;null;10.164.65.5;null;Active;null;null;null;false;false
null;Application;null;null;10.81.9.72;null;Active;null;null;null;false;false
null;Application;null;null;10.23.81.191;null;Active;null;null;null;false;false
null;Application;null;null;10.172.17.2;null;Active;null;null;null;false;false
null;Application;null;null;10.122.144.12;null;Active;null;null;null;false;false
null;Application;null;null;10.139.129.73;null;Active;null;null;null;false;false
null;Application;null;null;10.23.128.8;null;Active;null;null;null;false;false
null;Application;null;null;10.92.16.17;null;Active;null;null;null;false;false
null;Application;null;null;10.115.48.116;null;Active;null;null;null;false;false
null;Application;null;null;10.224.1.61;null;Active;null;null;null;false;false
null;Application;null;null;10.170.113.23;null;Active;null;null;null;false;false
null;Utility;null;null;10.155.144.92;null;Active;null;null;null;false;false
null;Utility;null;null;10.35.128.13;null;Active;null;null;null;false;false
null;Utility;null;null;10.213.20.17;null;Active;null;null;null;false;false
null;Utility;null;null;10.35.8.10;null;Active;null;null;null;false;false
null;Utility;null;null;10.108.100.60;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.172.15;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.217.2;null;Active;null;null;null;false;false
null;Utility;null;null;10.92.60.22;null;Active;null;null;null;false;false
null;Utility;null;null;10.106.156.51;null;Active;null;null;null;false;false
null;Utility;null;null;10.198.2.100;null;Active;null;null;null;false;false
null;Utility;null;null;10.38.28.28;null;Active;null;null;null;false;false
null;Utility;null;null;10.228.144.73;null;Active;null;null;null;false;false
null;;null;null;10.202.63.22;null;Inbuild;null;null;null;false;false
null;Utility;null;null;10.54.36.20;null;Active;null;null;null;false;false
null;Utility;null;null;10.192.16.49;null;Active;null;null;null;false;false
null;Utility;null;null;10.38.46.28;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.142.28;null;Active;null;null;null;false;false
null;Utility;null;null;10.99.132.21;null;Active;null;null;null;false;false
null;Application;null;null;10.222.1.10;null;Active;null;null;null;false;false
null;Application;null;null;10.176.114.20;null;Active;null;null;null;false;false
null;Application;null;null;10.177.206.20;null;Active;null;null;null;false;false
null;Application;null;null;10.176.247.20;null;Active;null;null;null;false;false
null;Application;null;null;10.176.202.120;null;Active;null;null;null;false;false
null;Utility;null;null;10.128.72.77;null;Active;null;null;null;false;false
null;Application;null;null;10.107.148.26;null;Active;null;null;null;false;false
null;Application;null;null;10.50.136.35;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.46;null;Active;null;null;null;false;false
null;Application;null;null;10.50.59.27;null;Active;null;null;null;false;false
null;Application;null;null;10.104.130.151;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.43;null;Active;null;null;null;false;false
null;Application;null;null;10.34.16.200;null;Active;null;null;null;false;false
null;Application;null;null;10.81.129.125;null;Active;null;null;null;false;false
null;Application;null;null;10.98.180.16;null;Active;null;null;null;false;false
null;Application;null;null;10.236.137.20;null;Active;null;null;null;false;false
null;Application;null;null;10.50.188.65;null;Active;null;null;null;false;false
null;Utility;null;null;10.92.0.46;null;Active;null;null;null;false;false
null;Application;null;null;10.192.16.32;null;Active;null;null;null;false;false
null;Application;null;null;10.197.80.138;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.128.99.22;null;Active;null;null;null;false;false
null;Application;null;null;10.115.1.27;null;Active;null;null;null;false;false
null;Application;null;null;10.189.112.45;null;Active;null;null;null;false;false
null;Application;null;null;10.81.129.133;null;Active;null;null;null;false;false
null;;null;null;10.50.57.151;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.56.17;null;Active;null;null;null;false;false
null;Utility;null;null;10.155.24.24;null;Active;null;null;null;false;false
null;Utility;null;null;10.99.200.165;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.92.165;null;Active;null;null;null;false;false
null;Utility;null;null;10.175.117.54;null;Active;null;null;null;false;false
null;Utility;null;null;10.181.128.32;null;Active;null;null;null;false;false
null;Utility;null;null;10.35.222.8;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.1.167;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.0.79;null;Active;null;null;null;false;false
null;Utility;null;null;10.155.1.25;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.73.21;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.5.0;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.0.55;null;Active;null;null;null;false;false
null;Utility;null;null;10.102.188.17;null;Active;null;null;null;false;false
null;Utility;null;null;10.98.180.13;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.137.36;null;Active;null;null;null;false;false
null;Application;null;null;10.50.188.61;null;Active;null;null;null;false;false
null;Utility;null;null;10.181.112.48;null;Active;null;null;null;false;false
null;Application;null;null;10.238.5.22;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.69.4.57;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.188.105;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.142.31;null;Active;null;null;null;false;false
null;Application;null;null;10.18.92.142;null;Active;null;null;null;false;false
null;Application;null;null;10.202.62.10;null;Active;null;null;null;false;false
null;Application;null;null;10.18.1.157;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.141.144;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.71;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.171;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.22;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.127.149;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.127.203;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.106;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.251;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.159;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.19;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.141.174;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.7.32;null;Delivered;null;null;null;false;false
null;Utility;null;null;10.238.127.105;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.209;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.54;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.94;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.1.25;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.1.71;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.0.143;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.32;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.25.199;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.4.198;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.178;null;Active;null;null;null;false;false
null;Utility;null;null;10.235.194.165;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.118;null;Active;null;null;null;false;false
null;Utility;null;null;10.237.9.60;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.4.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.83.2.54;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.85;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.147;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.200;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.49;null;Active;null;null;null;false;false
null;Application;null;null;10.238.126.121;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.105;null;Active;null;null;null;false;false
null;Utility;null;null;10.39.0.91;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.188.67;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.4;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.10;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.219;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.64;null;Active;null;null;null;false;false
sublq11486;Application;Virtual;Web Server;10.112.9.15;Yes;Active;BLQ1;CSC;linux;true;true
sublq13nlk;Application;Virtual;Not applicable;10.115.1.93;Yes;Active;BLQ1;CSC;linux;true;true
succh19001;Infrastructure;Virtual;Not applicable;10.237.4.253;Yes;Active;CCH1;CSC;AIX;true;false
null;Infrastructure;null;null;10.107.141.109;null;Active;null;null;null;false;false
sucrl1a0;Infrastructure;Physical;Not applicable;10.79.2.83;Yes;Active;CRL1;CSC;SunOS;true;false
null;Infrastructure;null;null;10.108.100.106;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.26.123.182;null;Active;null;null;null;false;false
suric10002;Application;Physical;Database Server;10.164.24.140;Yes;Active;RIC1;CSC;linux;true;true
surid10001;Infrastructure;Virtual;Not applicable;10.192.192.52;Yes;Active;RID1;CSC;AIX;true;false
suwin1nwkr;Infrastructure;Physical;Not applicable;10.164.119.129;Yes;Active;WND1;CSC;linux;true;false
suwnd1avt2;Infrastructure;Virtual;Not applicable;10.164.118.28;Yes;Active;WND1;CSC;linux;true;false
null;Infrastructure;null;null;10.177.223.23;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.154;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.59.67;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.115.0.75;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.192.34.140;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.17.36.18;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.17.37.29;null;Active;null;null;null;false;false
svcch10841;Infrastructure;Virtual;Not applicable;10.237.59.105;Yes;Active;CCH1;CSC;SunOS;true;false
null;Infrastructure;null;null;10.213.20.19;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.197.96.42;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.177.245.23;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.83.156.21;null;Active;null;null;null;false;false
null;Utility;null;null;10.163.8.111;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.34.16.60;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.83.152.140;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.181.128.21;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.167.23.79;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.53.84.55;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.35.180.20;null;Active;null;null;null;false;false
svmad1esx1;Infrastructure;Physical;Not applicable;10.155.1.14;Yes;Active;MAD1;CSC;linux;true;false
null;Infrastructure;null;null;10.67.104.10;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.62.38;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.176.243.23;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.90.40.25;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.83.2.82;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.104.130.52;null;Active;null;null;null;false;false
